GUID,NameSet,StreetAddress,City,State,ZipCode,NationalID,TelephoneNumber,TelephoneCountryCode,Birthday,EmailAddress,Username,Domain,Company,Occupation,Centimeters,Kilograms,BloodType,Vehicle,Color
912781fa-d4f6-45d0-8a5b-628af1454738,American,"253 Lake Floyd Circle",Suitland,MD,20746,213-30-1043,301-967-7964,1,12/12/1949,HerbertMDrake@fleckens.hu,Namintaid,billkruse.com,"Sofa Express","College faculty",167,107.8,O+,"2010 Mercedes-Benz CLS",Blue
e5276ebd-db95-4b41-97ff-3eef6f37cab6,American,"3220 Rosewood Lane","New York",NY,10007,117-56-6772,212-945-9769,1,8/4/1979,WilliamAWarren@jourrapide.com,Lucian,polmuang.com,"Britches of Georgetown","Inhalation therapist",174,64.9,O-,"2008 Alfa Romeo 166",Orange
9b35888c-aa80-4d22-b3a7-8b2a2a5385cc,American,"2300 Still Pastures Drive","North Manning",SC,29102,656-16-6934,803-505-8001,1,4/4/1999,CarlSKonieczny@armyspy.com,Ragely,sherrypullens.com,"The White Swan",Cabinetmaker,189,98.2,A+,"2006 Honda Legend",Blue
f05ec8de-399e-45d4-a095-6d91ea45bb43,American,"3544 Chenoweth Drive","Mc Minnville",TN,37110,408-47-1235,931-473-8665,1,7/3/1957,PatriciaLHelmick@einrot.com,Lated1957,honolulunewhome.com,"Record Bar","Furnace, kiln, oven, drier, and kettle tender",156,69.5,B+,"1999 Acura SLX",Purple
4c32807b-e91b-4c8d-9405-3d1b245a9a09,American,"1177 Hillside Drive","West Roxbury",MA,02132,012-66-7281,339-234-9687,1,8/22/1999,DwayneHDay@gustr.com,Nonvize,wbfcc.com,"Buena Vista Realty Service","Transportation, storage, and distribution manager",167,77.4,O+,"2010 Toyota FJ Cruiser",Green
e6c032aa-b8fe-4ebb-9063-0e1258a9db6f,American,"3426 Seth Street",Brownwood,TX,76801,645-09-1117,325-642-4193,1,1/9/1965,DonaldKGrey@jourrapide.com,Spelink,ListFares.com,"Expo Superstore","Nuclear medicine technologist",185,113.3,A+,"2001 Chrysler Concorde",Blue
3938ad1b-c974-4515-b8ef-517857d73816,American,"4145 Red Maple Drive","Santa Fe Springs",CA,90670,617-52-6987,323-359-7961,1,6/22/1977,MaryKBrim@dayrep.com,Libing,qnwsftk.com,"Specialty Restaurant Group","Chief financial officer",154,75.2,O+,"2012 Audi Q5",Green
b7040fb5-9b93-4f30-8dbd-919217c2bce4,American,"3623 Byrd Lane","New Orleans",LA,70171,664-01-2570,504-962-4653,1,12/10/1964,CherylDFogleman@armyspy.com,Sheming,lupinli.com,Hechinger,"Chemical engineer",173,79.8,A+,"1994 Mitsubishi Galant",Brown
9137130b-b54e-4399-83e7-eb7ba288d093,American,"3344 Blackwell Street","Cleary Summit",AK,99701,574-20-8640,907-389-1568,1,9/29/1960,JudithLMcNamee@superrito.com,Andur1960,lopiqby.com,"Chase Pitkin",Composer,161,91.5,A+,"1994 Nissan Sentra",Green
6c2d2b42-2acc-4951-a675-f56c650d11c1,American,"1495 Norma Lane",Alexandria,LA,71301,433-93-5701,318-483-9763,1,7/25/1980,MarleneCGrounds@dayrep.com,Unwon1980,sunlitestates.com,"Infinity Investment Plan","Compensation manager",161,85.2,O+,"1994 Honda Prelude",Green
4f6d2b42-4956-4ef7-8677-4efb0dec217e,American,"4880 Michael Street",Houston,TX,77063,454-14-1797,713-788-4689,1,8/2/1972,MelissaDNevels@jourrapide.com,Doten1972,gnomicdelta.com,Laneco,"Library clerk",169,65.5,B+,"2008 Chrysler 300",Green
58fb1081-b5ca-47a6-a9b8-b66f9ab26dfd,American,"269 Cost Avenue",Bethesda,MD,20892,220-26-6813,301-480-0073,1,11/11/1983,AnnRRice@cuvox.de,Friect,solarvpsproxy.com,"Lee Wards","Restaurant chef",154,95.4,A-,"2006 Honda Civic",Silver
14be44e6-5664-4081-a1e8-5515f6068f0d,American,"1069 Rainbow Drive",Akron,OH,44308,296-46-2494,330-445-0754,1,7/26/1952,VickiJHarrison@gustr.com,Heach1952,ozelyilmaz.com,Metro,"Bookmobile driver",156,83.7,A+,"2012 Dacia Logan",Black
fd776643-e1ba-460b-89f6-c9eb4c6929bb,American,"348 Windy Ridge Road","Pleasant Lake",IN,46779,303-31-9143,260-475-5341,1,9/21/1992,JennieCPruitt@teleworm.us,Thempass1992,tvcampus.com,"Mighty Casey's","Reservation agent",162,94.9,A+,"2008 Volvo XC90",Blue
3f2d4783-c2b8-4eb5-bc8c-ec36c4a08ab9,American,"2269 Dola Mine Road",Clayton,NC,27520,683-07-1631,919-359-4424,1,10/26/1966,AngelaLJohnson@jourrapide.com,Bralis,weareim.com,"Master Builder Design Services","Corporate trainer",164,88.6,A+,"2005 Lancia Thesis",Red
49071a76-5f63-439d-baed-881e409c33dc,American,"4992 Fieldcrest Road",Lindenhurst,NY,11757,089-26-3445,631-957-4727,1,8/8/1965,AnthonyTCooney@einrot.com,Pallow,xrsnkcp.com,"Blue Boar Cafeterias","Teller supervisor",184,89.1,B+,"1992 Chrysler TC",Brown
f9f797a4-9673-4f18-a2fe-f3fcab88aaeb,American,"94 Godfrey Street",Estacada,OR,97023,543-66-4542,503-630-5121,1,2/27/1992,MarieMMason@dayrep.com,Dediatesons,vitormurta.com,"Child World","Network systems and data communications analyst",159,78.2,O+,"2014 Dodge SRT Viper",Blue
45a5349c-2cca-475e-8b51-f326e8338843,American,"2625 Oliverio Drive",Alden,KS,67512,512-66-9574,620-534-6069,1,4/10/1955,PatriciaTAwad@armyspy.com,Antithint,turksineurope.com,"Castle Realty","Credit investigator",167,58.7,O+,"2012 Renault Fluence",Black
efb804d7-c37c-48be-90b5-7b451fd52fdf,American,"4315 Denver Avenue",Murrieta,CA,92562,606-60-5077,951-461-8204,1,2/22/1966,KennethRViera@einrot.com,Sagged,joltvision.com,"Poore Simon's","Corporate trainer",176,109.8,A+,"1998 Porsche 935",Blue
158f69d8-b214-4383-9c99-b9b20c0eeb41,American,"1788 Hampton Meadows",Lexington,MA,02173,031-76-6185,978-375-2458,1,11/5/1934,GwenJWilliams@fleckens.hu,Thereas,freghsj.com,"Circuit City","Ambulance attendant",152,75.3,O+,"2004 Lancia Thesis",Blue
56eef131-3bd4-4221-afe0-24cfccb16e3d,American,"611 Providence Lane","La Puente",CA,91744,623-53-0499,626-822-8026,1,7/17/1989,MaudeCAnderson@superrito.com,Suppen,hifivehost.com,Delchamps,"Computer support specialist",155,96.5,A+,"1997 Mitsubishi Verada",Green
b485750c-0f49-4a55-9a97-00f876297519,American,"11 Moore Avenue",Irving,TX,75063,467-72-6073,817-709-8169,1,11/28/1963,MarilynRSchulz@jourrapide.com,Fesse1963,edwardfoxreview.com,Perisolution,"Instrumentation technician",157,99.5,A+,"1996 Toyota Chaser",Blue
9316927d-4e61-422d-817d-beceb735a000,American,"1293 Duncan Avenue",Elmsford,NY,10523,121-88-5364,917-577-8579,1,12/4/1974,MarioCRagsdale@armyspy.com,Fringlose,hasbikurt.com,Practi-Plan,"Claims appraiser",189,98.8,A+,"1994 Lancia Delta",Green
6e84be3a-379b-4891-8885-6f626a953ab4,American,"4808 Ashford Drive",Reston,VA,22070,225-64-0526,703-648-1749,1,5/28/1937,AnaJBaughman@cuvox.de,Hismon,geolyjs.com,"Knockout Kickboxing","Heat treating equipment setter",151,71.0,B-,"2011 Mitsubishi Pajero",Blue
f261772b-2e62-41a8-b6cd-61b42d9cb8b6,American,"576 Front Street",Southfield,MI,48075,381-09-4406,810-351-0548,1,8/16/1939,BarbaraWBrown@rhyta.com,Losent,blyzfs.com,Henry's,"Border Patrol agent",169,62.5,O-,"2000 Renault Grand Espace",Green
c4c58ee1-eecd-4181-89be-344a466b2edb,American,"3071 Argonne Street","New Castle",DE,19720,221-01-3067,302-383-7640,1,2/12/1947,MorrisECushman@gustr.com,Dictiony,weavme.com,"Plan Smart","Production manager",174,92.5,A+,"2004 Hyundai Galloper",Black
9c507a4f-8f54-4eef-94d5-475870a174b0,American,"4218 Buck Drive",Bradford,VT,05033,009-46-5201,802-222-3350,1,7/7/1947,YvetteDLaporte@armyspy.com,Weree1947,hunterlove.com,"Wheels Discount Auto","Credit manager",164,64.9,A+,"2003 Hyundai Dynasty",Blue
f026881e-14f5-40af-ae78-c5a27be27fe1,American,"3593 Gregory Lane",Louisville,KY,40202,404-41-7883,502-481-3504,1,5/9/1998,NancyPHines@superrito.com,Deater,tertomato.com,Musicland,"Front-end mechanic",160,63.4,O+,"2001 Rover 45",Red
7b5d9ceb-ea69-441b-a54e-22833e0e8cd7,American,"1570 Hemlock Lane","West Marietta",TX,78040,458-35-7190,956-419-9106,1,10/20/1991,WilburJDowning@dayrep.com,Matur1991,americanail.com,"Karl's Shoes","Electronic equipment installer",185,98.3,A+,"2005 Kia Carens",Brown
8ce661ee-3989-4bcb-9c23-7247fa1750c0,American,"2972 Driftwood Road",Fremont,CA,94539,570-69-8137,408-331-1053,1,3/20/1939,RondaJParrish@teleworm.us,Gragairehe39,handcaststone.com,"Solid Future","Credit authorizer",153,86.3,A+,"2002 Honda Odyssey",Black
d3654cf3-0ad2-42d3-98af-b4d05ebe39d8,American,"2510 Hickory Heights Drive",Elkton,MD,21921,213-59-6004,443-945-8861,1,10/22/1967,AaronARader@teleworm.us,Sommill67,calverycars.com,Romp,Hairdresser,175,83.7,B+,"2006 Buick Rainier",Blue
599d4e01-c9d6-44da-b8ab-a4ee5d4f5d3c,American,"2344 Locust View Drive","San Francisco",CA,94108,612-82-7344,415-984-3385,1,9/12/1937,KarenBSchwab@dayrep.com,Hatc1937,estrelasol.com,"Frank's Nursery & Crafts","Marking and identification printing machine operator",156,48.9,B+,"2006 BMW 730",Red
02d16c37-0656-40ab-95fc-cd7c6e512b9e,American,"2499 Valley Street",Marlton,NJ,08053,155-72-7900,856-797-2658,1,4/17/1941,CharlesESmith@gustr.com,Ladden,energsul.com,"Great Clothes","Research dietitian",181,77.7,O+,"1999 De Tomaso Bigua",Blue
e248484e-867b-4b0c-874d-363928b8e77d,American,"2733 Libby Street",Gardena,CA,90247,624-46-4832,310-243-5341,1,8/14/1981,MeghanBSteger@jourrapide.com,Numpat,freecatstuff.com,"Asiatic Solutions","Systems software engineer",158,63.3,O+,"2010 Infiniti G37",Blue
2f99cc20-b1c8-42f6-bdc4-384ffe3e85db,American,"3133 Red Dog Road",Charlotte,NC,28202,683-10-6220,704-316-1712,1,12/13/1951,RalphMClymer@einrot.com,Saimple,icubetime.com,"Netstars Matrix Design","Municipal court judge",163,65.3,O+,"2015 Acura MDX",Black
9170c558-c516-4691-b310-14fa3bb794b5,American,"4408 Hillview Street",Columbia,SC,29201,657-07-0759,803-737-6893,1,10/17/1941,JohnAQualls@teleworm.us,Friest,freakzout.com,"Realty Zone",Typist,179,75.9,O+,"2001 Chrysler PT Cruiser",Red
ea59fc16-1331-4c1e-9a42-fbfda6469184,American,"2650 Amethyst Drive",Lansing,MI,48933,380-06-3541,517-251-7529,1,11/19/1943,LenaKMartinez@fleckens.hu,Coubled,medicalyptra.com,Sagebrush,Geoscientist,157,77.6,B+,"1998 Toyota 4Runner",Green
5857330e-8c37-4730-b438-984664e39202,American,"3063 Radford Street",Louisville,KY,40027,400-78-1597,502-228-6380,1,7/12/1989,HerbertJBevins@armyspy.com,Sibes1989,wqggkis.com,"Kiddie City","Pesticide applicator",174,102.8,B+,"2015 Kia Cadenza",Blue
bc7a2edf-0b6a-437b-98e3-3a458f1d37b7,American,"2128 Public Works Drive",Blountville,TN,37617,415-57-4294,423-359-3702,1,10/8/1957,StephenAWalker@jourrapide.com,Girese57,weddingsbyslava.com,"Good Guys","Cementing and gluing machine tender",182,86.9,B+,"2010 Renault Espace",Blue
7dafa47f-7b18-4ecb-b042-9b5186dcf24f,American,"3359 Owagner Lane",Seattle,WA,98101,535-13-0081,206-344-0714,1,5/27/1942,JeromeACarrier@rhyta.com,Sompoo,levigospel.com,"Universal Design Partners","Crane and tower operator",172,81.5,A+,"2008 Audi A8",Red
bfb6901e-611f-49bd-b165-dac6e0715f28,American,"2964 Oakridge Farm Lane",Milwaukee,WI,53202,394-38-3381,262-355-1244,1,11/30/1964,MaryRSinquefield@gustr.com,Scrick,solarloanguide.com,"Alladin Realty",Mason,164,100.8,O+,"1992 Volvo 480",Green
1fb7ceba-008d-460d-bbdb-b61abef2ea92,American,"2499 Feathers Hooves Drive","New York",NY,10017,054-28-7521,631-701-8346,1,5/23/1977,GuadalupePDorsey@teleworm.us,Dision,alteredmike.com,"Cougar Investment","Painting, coating, and decorating worker",155,62.1,A-,"2007 Chevrolet Cobalt",Blue
15d8a019-043f-4c8b-91cc-05dbe5f1651c,American,"2687 Clover Drive",Burlington,CO,80807,653-26-0343,719-346-5169,1,1/17/1978,CarlSWilliams@gustr.com,Immays1978,exammunition.com,"Big Bear Stores","Merchandise distributor",178,72.7,B+,"1998 Dodge Avenger",Blue
b839bce1-6f68-429f-877c-abcfd25132fe,American,"4129 Hillhaven Drive","Los Angeles",CA,90071,613-01-7526,323-921-0354,1,6/5/1982,DesireeGBurgos@dayrep.com,Glactiond,tvhind.com,"Strong Life","Order clerk",167,93.4,O-,"1998 Holden Senator",Green
02a7a960-d859-49ab-9902-eadf4dfb1665,American,"4574 Prudence Street",Detroit,MI,48219,382-94-6150,313-404-6424,1,9/13/1955,StevenAGray@armyspy.com,Lech1955,datacomwebtech.com,"Cala Foods","Appliance repairer",175,97.9,B+,"2006 Ford Ka",Blue
1ffcc085-9793-48de-bbf2-b95588853978,American,"4905 Ridge Road",Moundridge,KS,67107,512-03-0490,620-755-0553,1,1/17/1958,CherylJKelly@einrot.com,Thationfing,qcdsazj.com,"A. L. Price","Electronic equipment installer",154,54.0,O+,"2015 Chevrolet Colorado",Purple
17c27aef-b1e2-4b8f-a1f9-c642fcdbcf23,American,"1749 Ashmor Drive",Wadena,MN,56482,474-15-5326,218-257-6243,1,5/11/1987,CharleneBFarrell@dayrep.com,Hicut1987,WindCondition.com,"Bloom Brothers Furniture","Aerospace engineer",173,50.3,A+,"2005 Chevrolet Express",Red
373c32f8-29b1-4e3d-aa41-f3c91c9df36f,American,"1425 Cedarstone Drive",Defiance,OH,43512,291-26-4396,419-437-7933,1,12/23/1963,PatrickMFisher@teleworm.us,Thattrught63,MetroPopulation.com,"Bold Ideas",Allergist,167,89.9,A+,"2006 Opel Speedster",Blue
d58517e5-34f7-49ae-9bcf-e4b3fff2dc2b,American,"4384 Clay Lick Road",Denver,CO,80221,652-38-1657,720-587-6230,1,10/17/1947,JonBRico@einrot.com,Sombled47,newcargiant.com,Practi-Plan,"Shuttle car operator",175,62.5,A+,"2008 SSC Aero",White
80415719-2671-40cc-ad66-fb3fa4908a50,American,"469 Johnson Street",Cary,NC,27513,243-44-1221,919-842-4627,1,12/7/1946,JeanBHazel@cuvox.de,Liny1946,siglapvillage.com,"Sunny Real Estate Investments","Explosives worker",156,59.7,O+,"2002 Honda CR-V",Blue
383dc0a9-810a-4b61-a71c-43fa0c518246,American,"3124 School Street",Norwalk,CT,06851,049-12-8537,203-202-2109,1,8/21/1956,ZacharyKHolden@teleworm.us,Safelip,rosvalschools.com,"De-Jaiz Mens Clothing","Office support team leader",177,78.5,A+,"2008 Subaru Tribeca",Orange
40a3ba75-7c6e-467f-a558-a9ef05409792,American,"1618 Hornor Avenue",Tulsa,OK,74120,441-24-7383,918-340-5301,1,11/22/1946,JoelMBaggett@superrito.com,Huntionly,basecampchef.com,"Buehler Foods","Financial controller",172,96.2,O+,"1992 Mercedes-Benz 600",Black
372f1c8e-fe54-4802-8af4-c5feaa5579bd,American,"2950 Burwell Heights Road",Houston,TX,77099,627-82-8189,409-665-5386,1,1/17/1976,DennisSGarcia@jourrapide.com,Thys1976,omalloverit.com,"New World Realty",Bodyguard,184,74.0,AB-,"2000 Samsung SM5",Blue
78bf8a7d-402b-460d-b41b-295d03ad7cf3,American,"598 Dane Street",Spokane,WA,99201,537-18-8833,509-277-8477,1,12/9/1977,AndreaVWalter@teleworm.us,Xyling,eddyofficial.com,"Stop and Shop","Personal trainer",165,71.4,O+,"2012 SSC Tuatara",Blue
da038480-65b6-4f0f-a243-ea6ef6592234,American,"3311 Laurel Lane",Midland,TX,79701,643-10-2795,432-373-0040,1,2/14/1940,FrederickSThompson@rhyta.com,Matem1940,mbohon.com,"National Tea","Lens grinder",163,79.6,O-,"1999 Renault Espace",Blue
80043491-27c1-4b32-b8ae-b8c2809dfb0a,American,"1240 Mesa Drive","Las Vegas",NV,89101,530-13-6562,702-387-7049,1,1/11/1988,JesseLSimmons@jourrapide.com,Ment1988,annaflaviaecaio.com,MagnaSolution,Agronomist,176,73.8,O+,"2009 Hyundai H1",Green
bce3cf27-0add-4273-9818-b398da085ccb,American,"1782 Felosa Drive",Abilene,TX,79602,454-17-0457,325-207-9352,1,3/10/1992,TheresaWStarks@rhyta.com,Behopentrib,progressivewave.com,"Steve & Barry's","Telephone operator",159,49.3,O+,"2002 Volkswagen Lupo",Blue
be3f9ae9-b41d-4e9f-bff6-036c511743e6,American,"3618 Hewes Avenue",Baltimore,MD,21202,214-27-2136,443-697-2927,1,3/8/1987,BlakeKKeeney@fleckens.hu,Carablathe,spartanpanama.com,"Expo Superstore",Bodyguard,170,82.6,O+,"2009 Hummer H3",Blue
aebd4659-3f89-4dce-90ae-77f307b4c689,American,"3769 Chapel Street",Houston,TX,77032,635-76-2043,281-701-0883,1,7/11/1999,JohnEPuente@fleckens.hu,Gear1999,bleemmates.com,Henry's,"Glass installer",176,71.8,O+,"1994 Hyundai Marcia",Blue
cb03a45a-7a19-40a0-9871-e7cadce6a23f,American,"2254 Elk City Road",Indianapolis,IN,46226,307-44-7519,317-905-2956,1,1/21/1945,LauraABarnes@cuvox.de,Witent,facetroop.com,"Virgin Megastores","Broadcast field supervisor",164,92.8,A+,"2010 Hyundai Accent",Blue
a30b0565-0d34-4aec-85f8-f61197bebc37,American,"4642 Clearview Drive","Castle Rock",CO,80104,523-71-9916,303-663-6932,1,12/4/1978,JesusPBenton@gustr.com,Thistagating,sebastianpapp.com,"Magna Solution","Counseling psychologist",174,64.0,A+,"2011 Jeep Compass",Black
e9bfcd31-2329-48ce-ba0c-f4ad9f3cd101,American,"156 Echo Lane","Grand Rapids",MI,49503,384-72-4696,269-737-5810,1,1/19/1971,JaredMSperry@dayrep.com,Prown1971,topbeautyinc.com,"Magna Consulting","Rural mail carrier",185,96.1,B+,"1999 Bristol Blenheim",Blue
597bb4d9-dee8-4cfb-92e1-a42e970b2802,American,"4995 Glory Road",Sparta,TN,38583,410-99-4450,931-836-6744,1,6/11/1957,LeliaHPainter@superrito.com,Sithinion57,czsee.com,"Franklin Music",Promoter,166,74.3,O+,"2008 Volkswagen Citi",Yellow
cd13991a-4265-4d82-a4ed-7962b8b76d4c,American,"2346 Bernardo Street","New Albany",IN,47150,314-62-7595,812-941-7140,1,12/13/1996,JamesPHarris@armyspy.com,Thenteavill,gualema.com,Galyan's,"Automotive service technician",181,100.1,A+,"2006 Lotus Exige",Blue
e5cc21b8-4158-4da2-94d8-4940f983682d,American,"1998 Pretty View Lane",Windsor,CA,95492,602-57-8786,707-836-0659,1,4/10/1993,LarryIHerrera@einrot.com,Sheis1993,purelamb.com,TheBottomHalf,"Clinical psychologist",171,80.9,O+,"2015 BMW ALPINA B7",Orange
48cb272f-3cef-4528-9368-82db2f846d7a,American,"4508 Hemlock Lane",Harlingen,TX,78550,462-62-0072,956-577-4514,1,10/3/1939,GloriaECanfield@gustr.com,Musto1939,thepettigenteam.com,"Rex Audio Video Appliance","Clothing designer",164,62.2,B+,"1992 Seat Toledo",Blue
398afc78-10bc-4f0f-b91e-b08c7ce0955c,American,"2845 Stockert Hollow Road",Lynnwood,WA,98036,533-21-0780,425-775-6230,1,3/22/1996,StevenBThomas@jourrapide.com,Hatic1996,hibeaumont.com,Builderama,"Nuclear engineer",175,78.1,A+,"2002 Toyota ES 3",Blue
4484b165-147a-45bd-a825-a81a3bc96994,American,"609 Bernardo Street",Tampa,FL,33610,262-71-3987,813-285-6599,1,5/23/1977,CarrieWHowell@rhyta.com,Neques,iowagear.com,"Manu Connection","Physical metallurgical engineer",157,52.8,O+,"2010 Acura RDX",Green
7c5ed3a3-c9f0-4eb4-ac9d-ef965dc9daa3,American,"2062 Watson Lane","Maggie Valley",NC,28751,239-97-8443,828-926-7369,1,8/25/1957,JamesVMcFarlane@fleckens.hu,Drecoughter,pickthebestcat.com,Fedco,"Home entertainment service technician",168,99.8,A+,"2001 Chevrolet Blazer",Blue
7be0f830-7fbe-4d0e-baf3-3901879a5953,American,"1905 Bolman Court",Champaign,IL,61820,353-34-2259,217-353-8637,1,1/11/1993,ConstanceNRyan@einrot.com,Wareturs,coaloinafrica.com,"Superior Appraisals","Certified registered nurse anesthetist",164,84.9,O+,"1992 Cadillac Brougham",Purple
1ffd2682-68cf-4245-8501-da374a9ae912,American,"4344 Catherine Drive",Bismarck,ND,58506,502-13-0827,701-315-1922,1,4/11/1945,RogerGThompson@superrito.com,Lung1945,outdoorcache.com,"Happy Bear Investment","Sound engineering technician",184,67.6,O+,"1999 Toyota MR-S",Blue
2b03b84a-aaf9-4edf-a91f-f24851f4782a,American,"1914 Crowfield Road",Phoenix,AZ,85023,601-68-8450,602-866-4072,1,1/13/1960,RoseJOgden@armyspy.com,Trues1960,whoffer.com,Peaches,"Game warden",164,99.8,B+,"2009 Fiat Fiorino",Black
c378a953-6e1e-4ea7-875a-630ff53488a1,American,"4553 Arthur Avenue",Rockford,IL,61109,336-70-2601,815-870-3904,1,1/11/1984,KathyRJackson@superrito.com,Tanwas,aozinisms.com,"The Pink Pig Tavern","Image designer",168,65.7,O+,"1998 Toyota Crown",Blue
2ea7c730-be21-4c2a-a8bd-9007d19f1efb,American,"2350 Andy Street","Rapid City",SD,57701,503-07-7092,605-343-2256,1,4/21/1950,DanielSWright@teleworm.us,Camerwas,ipadyourauto.com,"Terra Nova Garden Services","Enrichment education instructor",172,94.0,B+,"2011 SsangYong Kyron",Blue
16a1375c-ac0b-4b80-9f52-d756c68931e4,American,"4927 Rainy Day Drive",Cambridge,MA,02141,026-52-5716,617-992-3755,1,2/17/1996,DomoniqueRDavis@cuvox.de,Yourch96,MetroNightclubs.com,"Food Fair","Local transit bus driver",173,71.0,O+,"2005 Mitsubishi Dingo",Blue
77ab0423-5581-4c46-9860-f279997d9c6f,American,"3408 Lowland Drive",Harmon,IL,61042,327-04-4461,815-359-5335,1,4/5/1985,JerryCLamoureux@gustr.com,Thivalt,warsawdaily.com,"Afforda Merchant Services",Bellhop,171,113.5,B+,"2005 Pontiac Grand Prix",Blue
9de00b70-5996-4d51-9da0-f77ff3324c72,American,"3539 Westfall Avenue",Albuquerque,NM,87109,585-73-8723,505-931-9611,1,11/11/1949,StephanieGCann@superrito.com,Aboomed,MoneyKnocking.com,"Gamma Grays","Aquatic biologist",160,89.2,O-,"1998 Nissan Presea",Blue
0af49bd9-ca35-46a0-8532-c3c43af30905,American,"3141 Willis Avenue","Daytona Beach",FL,32114,261-49-0385,386-450-6275,1,10/26/1990,SusanAWegner@superrito.com,Clady1990,gfrphoto.com,Janeville,"Oral hygienist",166,95.7,B+,"2007 Buick Rendezvous",Green
62d36354-912e-4192-9920-dd450fbb1412,American,"4732 Doctors Drive",Hawthorne,CA,90250,616-86-2697,310-349-2854,1,10/27/1983,LauraRVarner@gustr.com,Kepon1983,hiwaygames.com,"Mr. AG's","Education and training manager",164,97.6,A+,"2003 Lamborghini Gallardo",Black
1c813e8c-c4d5-4ce1-b682-11c3f03c776f,American,"1024 Sycamore Lake Road",Milwaukee,WI,53203,391-58-9909,920-482-1564,1,12/8/1934,WilliamMLawson@teleworm.us,Proatest1934,zapsgardens.com,"Listenin' Booth","Drug Enforcement Administration (DEA) agent",172,90.8,B+,"2011 Alfa Romeo 159",Blue
7ab93ac5-8537-4cda-9284-fe873073d26b,American,"936 Bicetown Road",Brooklyn,NY,11206,053-84-7096,917-366-4571,1,1/27/1952,PatriciaSGarrett@dayrep.com,Scalwat52,nonicegirl.com,"Good Guys","Genetics nurse",154,57.0,B+,"1994 Honda Today",Blue
86c75a5a-f113-4c7e-bad2-c3749146e6d5,American,"4911 Paradise Lane",Riverside,CA,92507,564-52-8909,909-726-7522,1,4/2/1966,RonaldSBall@dayrep.com,Ragely,oregonmusicshop.com,"Big Bear Stores","Marketing manager",171,72.3,O+,"2014 Ford F-450 Super Duty",Blue
80592eb7-c5fe-4528-8bb6-66336d230b32,American,"3667 Meadow Drive","Oklahoma City",OK,73106,441-50-6114,405-922-8786,1,11/15/1961,WilliamRHaynes@cuvox.de,Thavent,blocktui.com,"Food Mart","Insurance adjuster",177,68.4,B+,"2003 Chevrolet Avalanche",Black
1626d6a7-92ea-4de6-b243-3e30bc8359b1,American,"2681 Sarah Drive","Lake Charles",LA,70629,659-12-7389,337-499-8400,1,5/31/1995,BlancaBDye@teleworm.us,Welition,kaproofing.com,"Museum Company","Carpet, floor, and tile installer",158,69.2,B+,"1999 Kia Retona",Blue
75e7f9d4-920c-4a4d-9a63-614c0a7d8e10,American,"2327 Green Gate Lane",Hanover,MD,21076,215-29-9828,443-803-7870,1,8/13/1971,FelixJGoodson@gustr.com,Ancel1971,honeypaperdecor.com,Vari-Tec,Surgeon,183,65.1,B+,"1999 Alfa Romeo 146",Blue
4b146ff9-8d69-4a8d-84f8-40753e1e2891,American,"533 Martha Street",Wellton,AZ,85356,601-87-1468,928-785-1975,1,6/23/1934,JohnEBarrett@gustr.com,Burneatim,viralslaugh.com,Roberd's,Greenskeeper,165,61.9,B+,"2003 Isuzu D-MAX",Blue
